CustomerID,Recency,Frequency,Sales,RecencyCluster,FrequencyCluster,SalesCluster,TotalScore,Churn
32003,1,750,126692.11000000003,1,0,0,1,1
32007,272,8,427.7400000000002,1,0,0,1,1
32008,8,32,418.57000000000005,1,0,0,1,1
32009,428,3,298.0,1,0,0,1,1
32011,60,6,811.33,1,0,0,1,1
32014,91,28,3308.9,1,0,0,1,1
32016,406,113,20918.559999999998,1,0,0,1,1
32017,9,50,6788.920000000001,1,0,0,1,1
32019,1,9,3227.72,1,0,0,1,1
32020,63,18,457.65999999999997,1,0,0,1,1
32021,469,29,2659.8700000000003,1,0,0,1,1
32022,16,67,10480.19,1,0,0,1,1
32023,588,5,158.18999999999997,1,0,0,1,1
32024,463,13,1176.33,1,0,0,1,1
32025,9,20,2096.41,1,0,0,1,1
32027,37,188,7190.8,1,0,0,1,1
32028,29,7,2091.56,1,0,0,1,1
32029,70,30,1725.44,1,0,0,1,1
32030,344,127,5446.370000000001,1,0,0,1,1
32031,30,55,10888.160000000003,1,0,0,1,1
32032,422,12,1374.32,1,0,0,1,1
32034,56,20,4664.599999999999,1,0,0,1,1
32035,34,35,1550.26,1,0,0,1,1
32037,107,11,522.3799999999999,1,0,0,1,1
32038,14,24,2994.81,1,0,0,1,1
32042,1,94,10924.86,1,0,0,1,1
32043,19,14,525.12,1,0,0,1,1
32045,511,2,116.2,1,0,0,1,1
32046,14,96,4073.0300000000007,1,0,0,1,1
32048,7,135,4004.6099999999997,1,0,0,1,1
32049,254,160,6674.9400000000005,1,0,0,1,1
32050,119,27,2988.37,1,0,0,1,1
32051,2,289,22679.689999999995,1,0,0,1,1
32053,1,64,10061.61,1,0,0,1,1
32054,51,10,276.09000000000003,1,0,0,1,1
32055,106,267,39987.049999999996,1,0,0,1,1
32057,1,248,11746.389999999998,1,0,0,1,1
32060,30,58,10698.670000000004,1,0,0,1,1
32061,8,20,3730.32,1,0,0,1,1
32063,1,28,4473.0199999999995,1,0,0,1,1
32064,21,5,837.06,1,0,0,1,1
32065,322,2,410.7,1,0,0,1,1
32066,100,14,321.48999999999995,1,0,0,1,1
32067,0,196,106233.14,1,0,0,1,1
32068,97,38,3750.6800000000007,1,0,0,1,1
32070,2,502,160434.29,1,0,0,1,1
32072,22,64,4449.17,1,0,0,1,1
32075,8,24,4909.59,1,0,0,1,1
32076,70,20,1850.6599999999999,1,0,0,1,1
32077,194,24,3407.7700000000004,1,0,0,1,1
32079,28,195,6633.110000000001,1,0,0,1,1
32081,242,62,8261.760000000002,1,0,0,1,1
32086,14,75,3631.27,1,0,0,1,1
32088,13,113,3046.9799999999996,1,0,0,1,1
32089,588,66,1303.7699999999998,1,0,0,1,1
32091,478,45,6150.880000000001,1,0,0,1,1
32092,9,87,7920.390000000001,1,0,0,1,1
32094,1,96,12483.67,1,0,0,1,1
32095,49,51,5321.94,1,0,0,1,1
32096,1,20,1114.83,1,0,0,1,1
32097,13,10,1955.73,1,0,0,1,1
32099,16,108,24346.800000000007,1,0,0,1,1
32101,0,542,78747.08999999997,1,0,0,1,1
32102,1,157,14021.119999999999,1,0,0,1,1
32103,476,10,630.5799999999999,1,0,0,1,1
32107,0,224,7284.1799999999985,1,0,0,1,1
32110,7,177,14003.239999999998,1,0,0,1,1
32111,14,9,484.20000000000005,1,0,0,1,1
32113,15,27,1491.0900000000001,1,0,0,1,1
32114,128,6,4817.65,1,0,0,1,1
32115,48,10,714.09,1,0,0,1,1
32116,23,7,1296.15,1,0,0,1,1
32118,2,42,11700.97,1,0,0,1,1
32119,9,14,2580.4000000000005,1,0,0,1,1
32121,169,6,180.42000000000002,1,0,0,1,1
32123,65,25,252.82999999999993,1,0,0,1,1
32124,211,14,1016.01,1,0,0,1,1
32125,1,1330,101723.67999999998,1,0,0,1,1
32127,577,36,809.0299999999997,1,0,0,1,1
32128,28,13,2550.83,1,0,0,1,1
32129,49,12,1243.26,1,0,0,1,1
32131,2,699,52047.43999999998,1,0,0,1,1
32134,19,12,891.82,1,0,0,1,1
32135,142,6,729.01,1,0,0,1,1
32139,456,11,1047.01,1,0,0,1,1
32140,0,1246,106003.03000000001,1,0,0,1,1
32141,273,5,1408.57,1,0,0,1,1
32142,128,17,3102.6999999999994,1,0,0,1,1
32143,0,778,98471.56999999999,1,0,0,1,1
32145,23,152,7818.979999999999,1,0,0,1,1
32146,189,2,424.02,1,0,0,1,1
32148,0,544,58899.48999999998,1,0,0,1,1
32151,14,39,1506.71,1,0,0,1,1
32152,60,6,3781.6499999999996,1,0,0,1,1
32154,322,6,534.63,1,0,0,1,1
32158,128,77,4903.62,1,0,0,1,1
32160,174,10,1112.13,1,0,0,1,1
32161,48,14,2393.51,1,0,0,1,1
32162,105,106,17714.059999999998,1,0,0,1,1
32163,56,14,734.4600000000002,1,0,0,1,1
32164,28,11,2680.72,1,0,0,1,1
32166,0,39,48593.93,1,0,0,1,1
32167,15,38,12460.669999999998,1,0,0,1,1
32168,8,18,2864.3799999999997,1,0,0,1,1
32169,1,30,14128.78,1,0,0,1,1
32170,15,8,1889.8200000000002,1,0,0,1,1
32172,1,31,9885.539999999999,1,0,0,1,1
32173,539,38,1916.5799999999997,1,0,0,1,1
32174,1,13,2822.29,1,0,0,1,1
32175,138,15,1935.3,1,0,0,1,1
32176,1,121,10994.72,1,0,0,1,1
32177,30,7,2155.5,1,0,0,1,1
32178,505,8,3140.0,1,0,0,1,1
32180,13,22,4162.71,1,0,0,1,1
32181,37,20,1460.98,1,0,0,1,1
32182,63,35,4559.67,1,0,0,1,1
32184,1,175,5471.200000000001,1,0,0,1,1
32187,0,326,32463.810000000005,1,0,0,1,1
32188,0,289,19236.080000000005,1,0,0,1,1
32190,1,190,57969.93000000001,1,0,0,1,1
32191,257,12,1179.91,1,0,0,1,1
32192,168,16,14989.98,1,0,0,1,1
32194,74,28,3758.89,1,0,0,1,1
32195,167,11,511.84000000000015,1,0,0,1,1
32196,294,27,10629.920000000002,1,0,0,1,1
32199,30,10,3732.5700000000006,1,0,0,1,1
32200,2,29,8397.71,1,0,0,1,1
32205,91,11,1915.87,1,0,0,1,1
32206,42,28,1165.8200000000004,1,0,0,1,1
32207,7,15,5504.0,1,0,0,1,1
32208,419,35,2632.25,1,0,0,1,1
32209,2,270,12361.929999999998,1,0,0,1,1
32210,170,11,2438.3599999999997,1,0,0,1,1
32211,359,131,4874.52,1,0,0,1,1
32214,23,12,942.38,1,0,0,1,1
32216,1,83,4075.7699999999995,1,0,0,1,1
32217,9,42,9736.3,1,0,0,1,1
32219,28,78,2060.26,1,0,0,1,1
32220,2,64,7801.7300000000005,1,0,0,1,1
32221,20,19,4235.56,1,0,0,1,1
32222,2,140,15074.679999999998,1,0,0,1,1
32223,100,16,2081.67,1,0,0,1,1
32224,22,39,4562.05,1,0,0,1,1
32226,21,38,7852.319999999999,1,0,0,1,1
32230,170,8,1983.13,1,0,0,1,1
32231,0,1006,126139.11000000002,1,0,0,1,1
32233,14,7,2531.09,1,0,0,1,1
32235,1,357,16889.48,1,0,0,1,1
32236,419,21,2438.3,1,0,0,1,1
32237,2,103,13752.179999999998,1,0,0,1,1
32238,37,27,426.64,1,0,0,1,1
32239,23,66,3984.2,1,0,0,1,1
32240,106,8,138.64,1,0,0,1,1
32241,1,384,93537.02,1,0,0,1,1
32242,8,37,5521.469999999999,1,0,0,1,1
32245,1,554,67451.73999999999,1,0,0,1,1
32247,2,720,41542.04000000001,1,0,0,1,1
32249,575,13,1793.46,1,0,0,1,1
32250,30,111,11913.500000000002,1,0,0,1,1
32251,57,103,2290.02,1,0,0,1,1
32252,7,9,1764.1799999999998,1,0,0,1,1
32254,7,317,20888.929999999993,1,0,0,1,1
32255,2,11,1775.8700000000001,1,0,0,1,1
32258,387,5,226.65,1,0,0,1,1
32259,294,6,1007.13,1,0,0,1,1
32260,371,14,520.12,1,0,0,1,1
32264,1,213,29144.409999999993,1,0,0,1,1
32266,1,32,11179.09,1,0,0,1,1
32267,5,97,10514.850000000002,1,0,0,1,1
32269,2,206,5998.940000000001,1,0,0,1,1
32272,1,75,17127.83,1,0,0,1,1
32274,21,8,3345.05,1,0,0,1,1
32275,142,8,659.88,1,0,0,1,1
32276,573,7,101.73,1,0,0,1,1
32279,2,61,855.26,1,0,0,1,1
32281,1,215,8807.659999999996,1,0,0,1,1
32282,150,7,406.14,1,0,0,1,1
32283,23,46,9461.7,1,0,0,1,1
32284,2,19,304.23,1,0,0,1,1
32285,1,475,41702.42,1,0,0,1,1
32286,42,10,1764.1299999999999,1,0,0,1,1
32288,60,13,564.6800000000001,1,0,0,1,1
32289,1,86,2736.5299999999997,1,0,0,1,1
32290,36,17,365.26,1,0,0,1,1
32292,132,4,994.4799999999999,1,0,0,1,1
32293,20,30,627.26,1,0,0,1,1
32294,2,16,354.69,1,0,0,1,1
32295,16,36,3355.05,1,0,0,1,1
32298,2,94,6443.33,1,0,0,1,1
32299,252,13,2286.8099999999995,1,0,0,1,1
32300,0,38,5407.050000000001,1,0,0,1,1
32301,76,60,1525.4000000000005,1,0,0,1,1
32302,1,54,2950.2599999999998,1,0,0,1,1
32303,1,1406,113330.49999999997,1,0,0,1,1
32304,120,12,594.03,1,0,0,1,1
32305,7,36,8318.62,1,0,0,1,1
32307,8,28,1317.3999999999996,1,0,0,1,1
32308,5,52,3107.0099999999998,1,0,0,1,1
32309,1,85,8639.26,1,0,0,1,1
32310,2,31,329.48,1,0,0,1,1
32311,1,57,4056.4900000000002,1,0,0,1,1
32314,92,38,901.6700000000002,1,0,0,1,1
32315,364,10,681.98,1,0,0,1,1
32317,8,43,4031.039999999999,1,0,0,1,1
32318,0,2143,157434.57,1,0,0,1,1
32319,142,54,4711.699999999999,1,0,0,1,1
32321,5,69,1951.53,1,0,0,1,1
32322,27,31,1130.4499999999998,1,0,0,1,1
32323,13,158,11642.9,1,0,0,1,1
32324,26,54,4524.840000000001,1,0,0,1,1
32325,0,228,8789.810000000001,1,0,0,1,1
32326,2,55,2864.26,1,0,0,1,1
32327,1,176,59992.479999999996,1,0,0,1,1
32328,364,20,443.28,1,0,0,1,1
32329,55,43,2538.9500000000003,1,0,0,1,1
32331,175,107,3686.92,1,0,0,1,1
32332,140,16,461.44,1,0,0,1,1
32334,19,30,466.53999999999996,1,0,0,1,1
32338,167,8,76.89,1,0,0,1,1
32339,104,24,900.9699999999999,1,0,0,1,1
32340,2,71,1070.0,1,0,0,1,1
32341,41,23,382.41999999999996,1,0,0,1,1
32343,14,13,372.51,1,0,0,1,1
32346,63,45,1377.3799999999999,1,0,0,1,1
32348,426,2,13.7,1,0,0,1,1
32354,26,31,4141.900000000001,1,0,0,1,1
32355,48,31,1122.4099999999999,1,0,0,1,1
32356,1,77,4767.130000000001,1,0,0,1,1
32358,12,157,7489.200000000001,1,0,0,1,1
32359,2,38,4474.67,1,0,0,1,1
32360,21,34,1452.4,1,0,0,1,1
32362,2,13,182.74,1,0,0,1,1
32364,1,466,28570.70000000001,1,0,0,1,1
32365,29,29,2358.46,1,0,0,1,1
32367,30,32,8711.82,1,0,0,1,1
32369,1,951,77475.70999999999,1,0,0,1,1
32370,0,979,189110.34999999998,1,0,0,1,1
32371,91,12,16349.949999999999,1,0,0,1,1
32372,303,26,239.35,1,0,0,1,1
32373,16,79,18053.01,1,0,0,1,1
32374,103,6,319.19,1,0,0,1,1
32375,104,7,11935.57,1,0,0,1,1
32376,1,618,88549.28000000001,1,0,0,1,1
32378,2,609,167881.15000000002,1,0,0,1,1
32382,1,728,95970.72999999998,1,0,0,1,1
32383,1,120,26548.42,1,0,0,1,1
32385,2,1215,96692.11000000002,1,0,0,1,1
32386,2,697,63398.49999999998,1,0,0,1,1
32388,1,138,6376.02,1,0,0,1,1
32389,58,22,1955.97,1,0,0,1,1
32390,14,42,677.53,1,0,0,1,1
32392,91,17,256.58,1,0,0,1,1
32395,2,190,16321.890000000003,1,0,0,1,1
32397,12,30,7171.250000000001,1,0,0,1,1
32400,51,14,328.99,1,0,0,1,1
32401,28,7,1441.76,1,0,0,1,1
32402,30,64,3641.43,1,0,0,1,1
32404,2,171,16828.949999999997,1,0,0,1,1
32406,2,98,1420.3300000000004,1,0,0,1,1
32407,133,24,1035.99,1,0,0,1,1
32408,2,159,6613.09,1,0,0,1,1
32409,15,109,22377.559999999998,1,0,0,1,1
32411,236,4,3900.71,1,0,0,1,1
32412,14,187,18689.45,1,0,0,1,1
32413,43,38,789.08,1,0,0,1,1
32414,182,11,85.38,1,0,0,1,1
32415,174,22,1475.3200000000002,1,0,0,1,1
32416,19,115,16295.309999999996,1,0,0,1,1
32417,267,19,179.07,1,0,0,1,1
32418,48,15,421.6,1,0,0,1,1
32419,41,34,673.81,1,0,0,1,1
32421,19,135,5924.279999999999,1,0,0,1,1
32423,183,7,105.11,1,0,0,1,1
32424,112,18,1549.5099999999998,1,0,0,1,1
32425,2,7,-281.89,1,0,0,1,1
32427,69,12,143.23,1,0,0,1,1
32428,119,26,699.9,1,0,0,1,1
32429,456,173,55234.82000000001,1,0,0,1,1
32432,1,329,8771.900000000001,1,0,0,1,1
32433,41,28,1387.86,1,0,0,1,1
32435,35,468,39232.30999999999,1,0,0,1,1
32437,13,80,5733.050000000001,1,0,0,1,1
32440,23,17,1666.23,1,0,0,1,1
32442,16,25,2001.6000000000006,1,0,0,1,1
32443,27,127,4121.58,1,0,0,1,1
32444,65,24,688.05,1,0,0,1,1
32445,9,36,3037.9900000000002,1,0,0,1,1
32447,8,114,5535.739999999999,1,0,0,1,1
32448,134,102,20652.299999999996,1,0,0,1,1
32449,1,308,21486.53,1,0,0,1,1
32450,1,269,54724.600000000006,1,0,0,1,1
32451,316,9,139.20000000000002,1,0,0,1,1
32452,55,13,320.9,1,0,0,1,1
32453,0,12,3288.08,1,0,0,1,1
32454,27,18,1580.9699999999998,1,0,0,1,1
32455,21,122,12541.84,1,0,0,1,1
32456,13,96,10774.830000000002,1,0,0,1,1
32457,0,325,17458.31,1,0,0,1,1
32459,16,382,96070.36,1,0,0,1,1
32460,1,212,25095.29,1,0,0,1,1
32461,9,650,85931.94000000003,1,0,0,1,1
32462,41,43,2908.9700000000007,1,0,0,1,1
32465,1,100,14990.62,1,0,0,1,1
32466,337,5,29.939999999999998,1,0,0,1,1
32467,29,20,3555.08,1,0,0,1,1
32468,5,15,2643.0099999999998,1,0,0,1,1
32469,1,911,112928.23999999998,1,0,0,1,1
32470,91,5,152.3,1,0,0,1,1
32471,149,27,1827.44,1,0,0,1,1
32472,1,270,35686.36,1,0,0,1,1
32474,188,18,455.59,1,0,0,1,1
32476,7,26,5660.18,1,0,0,1,1
32477,30,11,2332.4,1,0,0,1,1
32478,0,1669,133512.30000000002,1,0,0,1,1
32479,135,30,1108.72,1,0,0,1,1
32482,2,160,28740.840000000004,1,0,0,1,1
32483,2,138,25356.93,1,0,0,1,1
32484,9,7,254.76999999999998,1,0,0,1,1
32485,363,14,1663.86,1,0,0,1,1
32486,9,12,77.57000000000001,1,0,0,1,1
32487,7,34,2613.7300000000005,1,0,0,1,1
32488,1,281,14970.24,1,0,0,1,1
32489,16,46,1770.9,1,0,0,1,1
32491,1,39,4836.81,1,0,0,1,1
32492,9,189,15452.27,1,0,0,1,1
32493,12,56,2288.57,1,0,0,1,1
32495,70,13,1379.7500000000002,1,0,0,1,1
32496,2,153,11157.619999999999,1,0,0,1,1
32498,1,501,52715.69,1,0,0,1,1
32504,30,61,2055.710000000001,1,0,0,1,1
32505,20,13,2297.6299999999997,1,0,0,1,1
32508,0,385,24632.52,1,0,0,1,1
32510,239,10,3456.1000000000004,1,0,0,1,1
32512,2,262,53423.22,1,0,0,1,1
32513,0,716,22560.840000000004,1,0,0,1,1
32516,0,7,2424.38,1,0,0,1,1
32517,36,10,435.07,1,0,0,1,1
32519,60,40,507.07,1,0,0,1,1
32520,348,25,405.16,1,0,0,1,1
32522,1,24,2359.27,1,0,0,1,1
32525,8,133,19245.51,1,0,0,1,1
32527,531,19,3251.33,1,0,0,1,1
32528,71,139,5551.009999999999,1,0,0,1,1
32529,23,86,21809.340000000004,1,0,0,1,1
32531,0,26,659.5600000000001,1,0,0,1,1
32533,608,8,211.11999999999995,1,0,0,1,1
32534,160,15,695.21,1,0,0,1,1
32535,7,64,10532.630000000001,1,0,0,1,1
32536,8,223,18310.680000000004,1,0,0,1,1
32538,30,14,392.56,1,0,0,1,1
32539,540,2,82.55000000000001,1,0,0,1,1
32542,8,25,2482.4,1,0,0,1,1
32543,1,68,22066.699999999997,1,0,0,1,1
32545,8,172,22209.770000000004,1,0,0,1,1
32547,20,89,3438.8300000000004,1,0,0,1,1
32550,1,58,10269.490000000002,1,0,0,1,1
32551,126,39,1987.1800000000003,1,0,0,1,1
32552,9,111,9537.37,1,0,0,1,1
32553,531,50,14132.669999999998,1,0,0,1,1
32554,362,2,321.92,1,0,0,1,1
32556,50,106,4055.87,1,0,0,1,1
32559,54,5,545.6,1,0,0,1,1
32560,331,6,1211.02,1,0,0,1,1
32561,36,23,3901.12,1,0,0,1,1
32562,14,74,2202.25,1,0,0,1,1
32563,590,20,1726.8,1,0,0,1,1
32564,42,29,8528.440000000002,1,0,0,1,1
32565,89,26,1446.4900000000002,1,0,0,1,1
32567,142,8,276.67,1,0,0,1,1
32568,204,33,1626.2400000000002,1,0,0,1,1
32569,1,359,43884.049999999996,1,0,0,1,1
32571,86,24,1187.54,1,0,0,1,1
32572,91,16,2284.94,1,0,0,1,1
32573,2,128,5537.77,1,0,0,1,1
32575,530,46,3872.0800000000004,1,0,0,1,1
32576,30,27,2230.0800000000004,1,0,0,1,1
32577,272,60,20820.43,1,0,0,1,1
32578,1,313,24029.949999999997,1,0,0,1,1
32579,16,131,14075.580000000002,1,0,0,1,1
32581,46,33,802.75,1,0,0,1,1
32583,1,570,61155.0,1,0,0,1,1
32584,289,12,161.93,1,0,0,1,1
32585,168,27,711.76,1,0,0,1,1
32587,15,45,2274.96,1,0,0,1,1
32588,21,69,9508.229999999998,1,0,0,1,1
32589,1,317,63136.91,1,0,0,1,1
32591,106,18,380.69000000000005,1,0,0,1,1
32594,7,10,1623.81,1,0,0,1,1
32595,107,16,495.3700000000001,1,0,0,1,1
32596,2,222,9216.930000000002,1,0,0,1,1
32597,56,54,2483.42,1,0,0,1,1
32599,322,10,257.6,1,0,0,1,1
32602,60,8,1032.08,1,0,0,1,1
32603,1,484,27802.0,1,0,0,1,1
32604,7,28,5284.5,1,0,0,1,1
32607,1,266,23643.32,1,0,0,1,1
32611,1,794,102174.06999999998,1,0,0,1,1
32612,2,52,9242.86,1,0,0,1,1
32616,48,46,2708.6499999999996,1,0,0,1,1
32617,292,14,127.87,1,0,0,1,1
32618,2,82,31907.78,1,0,0,1,1
32619,1,134,26369.039999999994,1,0,0,1,1
32620,135,31,-609.929999999999,1,0,0,1,1
32624,267,48,12463.960000000001,1,0,0,1,1
32625,13,207,8804.79,1,0,0,1,1
32626,70,8,527.06,1,0,0,1,1
32628,23,20,11938.8,1,0,0,1,1
32629,2,123,11804.939999999999,1,0,0,1,1
32631,2,297,16167.160000000002,1,0,0,1,1
32632,13,16,4466.5999999999985,1,0,0,1,1
32633,12,546,51510.18000000001,1,0,0,1,1
32635,315,7,209.66,1,0,0,1,1
32636,55,26,464.15000000000015,1,0,0,1,1
32637,280,123,10380.98,1,0,0,1,1
32638,55,40,4018.5299999999993,1,0,0,1,1
32639,30,28,1280.2,1,0,0,1,1
32640,22,37,12347.009999999998,1,0,0,1,1
32641,117,11,189.11,1,0,0,1,1
32642,558,5,402.78,1,0,0,1,1
32643,69,11,931.71,1,0,0,1,1
32644,211,4,1229.4899999999998,1,0,0,1,1
32646,145,34,888.8800000000001,1,0,0,1,1
32647,12,50,9375.3,1,0,0,1,1
32648,343,7,238.26000000000002,1,0,0,1,1
32649,503,11,978.0999999999999,1,0,0,1,1
32650,1,300,24498.709999999995,1,0,0,1,1
32652,83,19,559.55,1,0,0,1,1
32653,2,260,53441.61000000002,1,0,0,1,1
32654,268,11,1953.62,1,0,0,1,1
32656,0,1588,90787.18,1,0,0,1,1
32657,406,38,998.9000000000001,1,0,0,1,1
32658,98,56,3469.9,1,0,0,1,1
32659,546,32,2920.15,1,0,0,1,1
32661,140,71,4265.949999999999,1,0,0,1,1
32662,64,47,2231.88,1,0,0,1,1
32663,1,81,36080.63999999999,1,0,0,1,1
32664,1,3,858.54,1,0,0,1,1
32667,383,68,797.11,1,0,0,1,1
32669,20,222,15050.299999999996,1,0,0,1,1
32670,76,62,9210.91,1,0,0,1,1
32671,8,178,36880.12,1,0,0,1,1
32675,159,101,3419.8900000000003,1,0,0,1,1
32679,8,216,20466.779999999995,1,0,0,1,1
32681,20,14,2559.79,1,0,0,1,1
32683,393,208,55055.17000000004,1,0,0,1,1
32684,167,183,4606.05,1,0,0,1,1
32685,142,225,5145.2699999999995,1,0,0,1,1
32687,0,426,9507.17,1,0,0,1,1
32690,181,5,365.85,1,0,0,1,1
32691,0,253,7600.96,1,0,0,1,1
32692,114,9,448.4800000000002,1,0,0,1,1
32694,541,23,423.75,1,0,0,1,1
32696,21,34,753.45,1,0,0,1,1
32697,103,35,1497.0,1,0,0,1,1
32698,216,44,691.19,1,0,0,1,1
32699,1,45,8286.789999999999,1,0,0,1,1
32700,610,9,164.15000000000003,1,0,0,1,1
32701,1,40,2152.47,1,0,0,1,1
32705,28,21,5251.45,1,0,0,1,1
32708,30,45,58123.159999999996,1,0,0,1,1
32710,78,5,86.49,1,0,0,1,1
32711,576,9,670.48,1,0,0,1,1
32712,499,15,311.45,1,0,0,1,1
32714,75,15,542.45,1,0,0,1,1
32716,19,34,700.42,1,0,0,1,1
32717,384,38,1155.18,1,0,0,1,1
32718,100,24,3257.04,1,0,0,1,1
32719,1,172,58461.29999999999,1,0,0,1,1
32720,7,12,388.63,1,0,0,1,1
32721,114,10,422.85,1,0,0,1,1
32723,176,36,2361.74,1,0,0,1,1
32725,7,33,1440.9100000000008,1,0,0,1,1
32726,2,130,3410.3800000000006,1,0,0,1,1
32728,565,13,2119.73,1,0,0,1,1
32729,20,166,7074.34,1,0,0,1,1
32730,1,226,23152.06,1,0,0,1,1
32731,30,15,7722.29,1,0,0,1,1
32733,15,83,6824.960000000001,1,0,0,1,1
32736,181,42,895.5799999999999,1,0,0,1,1
32738,355,17,158.72,1,0,0,1,1
32739,26,118,23971.629999999997,1,0,0,1,1
32746,91,49,3084.38,1,0,0,1,1
32747,8,10,2434.59,1,0,0,1,1
32749,26,23,983.23,1,0,0,1,1
32750,20,15,610.75,1,0,0,1,1
32751,447,20,568.99,1,0,0,1,1
32752,107,37,1722.6699999999996,1,0,0,1,1
32753,414,12,250.99,1,0,0,1,1
32757,83,27,508.55,1,0,0,1,1
32761,288,55,4161.75,1,0,0,1,1
32762,0,211,11737.080000000002,1,0,0,1,1
32763,14,53,4597.820000000001,1,0,0,1,1
32764,119,6,559.2500000000001,1,0,0,1,1
32765,456,116,3641.16,1,0,0,1,1
32767,513,4,88.34,1,0,0,1,1
32771,106,30,4257.81,1,0,0,1,1
32772,307,11,1467.83,1,0,0,1,1
32774,28,135,12397.130000000003,1,0,0,1,1
32776,30,9,53278.48999999999,1,0,0,1,1
32777,0,588,44299.82,1,0,0,1,1
32778,82,10,258.03,1,0,0,1,1
32779,58,33,2111.23,1,0,0,1,1
32780,1,775,79628.2,1,0,0,1,1
32781,237,21,380.23,1,0,0,1,1
32782,13,22,4661.47,1,0,0,1,1
32784,43,27,1126.6300000000003,1,0,0,1,1
32785,398,3,72.87,1,0,0,1,1
32789,203,15,648.38,1,0,0,1,1
32790,336,64,1832.4,1,0,0,1,1
32791,4,125,18639.440000000002,1,0,0,1,1
32795,65,79,1141.82,1,0,0,1,1
32796,142,7,2948.7200000000003,1,0,0,1,1
32799,63,28,2155.6,1,0,0,1,1
32801,27,26,801.48,1,0,0,1,1
32805,205,66,3555.2300000000005,1,0,0,1,1
32806,1,181,19325.280000000006,1,0,0,1,1
32807,609,115,12901.890000000005,1,0,0,1,1
32809,49,22,579.09,1,0,0,1,1
32810,75,4,75.87,1,0,0,1,1
32812,1,17,1978.8000000000004,1,0,0,1,1
32814,334,39,670.8199999999999,1,0,0,1,1
32816,455,29,6297.82,1,0,0,1,1
32817,2,206,14042.44,1,0,0,1,1
32818,190,13,428.78,1,0,0,1,1
32820,77,20,930.9400000000002,1,0,0,1,1
32822,1,34,3826.7600000000007,1,0,0,1,1
32823,453,4,783.88,1,0,0,1,1
32825,139,53,2237.87,1,0,0,1,1
32826,14,23,3672.3199999999997,1,0,0,1,1
32828,19,52,31068.090000000004,1,0,0,1,1
32830,362,26,1938.5100000000002,1,0,0,1,1
32831,23,45,7771.2300000000005,1,0,0,1,1
32832,28,25,5724.4800000000005,1,0,0,1,1
32833,2,38,590.73,1,0,0,1,1
32835,2,37,2733.13,1,0,0,1,1
32836,0,55,955.9300000000001,1,0,0,1,1
32838,23,24,2849.1099999999997,1,0,0,1,1
32839,14,19,146.42000000000002,1,0,0,1,1
32840,1,547,72697.79000000001,1,0,0,1,1
32841,2,17,829.5200000000001,1,0,0,1,1
32842,1,37,1934.4400000000003,1,0,0,1,1
32844,477,37,1032.73,1,0,0,1,1
32845,1,377,27400.299999999996,1,0,0,1,1
32846,532,13,4641.93,1,0,0,1,1
32847,412,264,16921.02999999999,1,0,0,1,1
32848,16,208,21530.559999999998,1,0,0,1,1
32849,216,63,2069.37,1,0,0,1,1
32850,2,137,15636.53,1,0,0,1,1
32851,138,21,863.34,1,0,0,1,1
32854,30,29,2523.17,1,0,0,1,1
32855,303,57,1398.67,1,0,0,1,1
32856,5,20,531.84,1,0,0,1,1
32857,12,95,11368.110000000002,1,0,0,1,1
32861,33,65,1008.6600000000001,1,0,0,1,1
32862,5,80,6187.110000000001,1,0,0,1,1
32864,181,13,155.3,1,0,0,1,1
32865,8,95,9391.63,1,0,0,1,1
32866,30,10,2308.77,1,0,0,1,1
32868,0,43,2001.5,1,0,0,1,1
32870,531,10,529.22,1,0,0,1,1
32871,48,52,1010.87,1,0,0,1,1
32874,91,14,3403.38,1,0,0,1,1
32875,15,13,194.96,1,0,0,1,1
32876,62,60,3414.1099999999997,1,0,0,1,1
32878,2,47,24847.499999999993,1,0,0,1,1
32879,60,40,1225.63,1,0,0,1,1
32880,2,26,3275.36,1,0,0,1,1
32881,147,25,454.4300000000001,1,0,0,1,1
32882,5,15,587.27,1,0,0,1,1
32883,65,8,103.25,1,0,0,1,1
32884,308,29,925.3499999999998,1,0,0,1,1
32886,135,5,86.61,1,0,0,1,1
32889,411,22,2104.36,1,0,0,1,1
32891,206,21,4267.13,1,0,0,1,1
32892,58,414,51984.28999999999,1,0,0,1,1
32896,1,25,592.53,1,0,0,1,1
32897,28,36,5154.799999999999,1,0,0,1,1
32898,60,55,3128.1899999999996,1,0,0,1,1
32899,106,36,2991.4500000000007,1,0,0,1,1
32900,181,6,115.05000000000001,1,0,0,1,1
32901,177,10,354.25,1,0,0,1,1
32902,176,28,3731.96,1,0,0,1,1
32903,0,847,83650.88000000002,1,0,0,1,1
32907,181,20,1731.87,1,0,0,1,1
32908,1,24,1029.6,1,0,0,1,1
32914,14,107,12979.44,1,0,0,1,1
32915,1,24,5229.590000000001,1,0,0,1,1
32916,0,31,3659.3100000000004,1,0,0,1,1
32917,8,52,3747.7699999999995,1,0,0,1,1
32920,602,8,133.31,1,0,0,1,1
32922,0,1458,79621.75,1,0,0,1,1
32924,608,5,1572.97,1,0,0,1,1
32926,8,59,1025.3700000000003,1,0,0,1,1
32927,0,410,29745.88,1,0,0,1,1
32928,71,57,1745.62,1,0,0,1,1
32929,8,16,-642.67,1,0,0,1,1
32931,352,31,3079.4700000000003,1,0,0,1,1
32933,328,12,2636.12,1,0,0,1,1
